Aspect,Variable,6.5,6.75,7.0,7.25,7.5,7.75,8.0,8.25,8.5
cellular_component,nucleus,65.96563764914147,53.35440872008019,143.55715430635033,155.4254503755163,207.38502977350527,194.67786384653957,135.21573342037897,195.4703788637051,145.43639233725702
biological_process,cellular component organization,73.88904986264554,60.78647634406927,164.82672007675788,177.70419249788856,237.59153929316793,219.38863389305482,151.77719680967414,219.14366173723485,163.21021565756925
biological_process,nucleic acid-templated transcription,47.56364045257819,35.879862638787515,91.50571005503271,83.00542648238985,125.13919278551268,96.3068100991925,74.2117849850063,90.08147500537004,77.13808562129988
cellular_component,intracellular non membrane bounded organelle,123.18887300879764,105.6957158040622,248.67190650741267,318.6484380491238,416.67802860845285,464.9849319205433,265.73967741373775,467.76285881424946,325.4947155359928
biological_process,system development,63.43249646741183,49.52574940701933,118.65123395412824,119.16969192192083,164.41813371303664,149.18669153749607,105.24855998018131,148.4914979191986,134.20994024342994
biological_process,cell differentiation,74.11245187483803,63.83748890447959,143.27259612868679,147.55593719000467,203.18943603121556,181.77188664042887,122.43492365345257,179.22841063701807,154.165982370128
biological_process,response to stimulus,62.09189304404199,49.526725768037224,127.25024818307229,138.6538168077037,183.3371656361046,170.8330044710033,117.79685188639364,177.4475368966698,143.3794188141623
molecular_function,DNA binding,42.11821775016488,35.73904561304981,95.96729187729723,99.48177765761659,133.8230610294544,102.10614904214496,79.30922409760802,98.99227130573037,78.18381877268276
molecular_function,DNA binding transcription factor activity,39.31160263319718,36.79556322192072,116.68906769320819,133.13689273057483,165.35026759570547,132.76602057229258,91.71190559910038,134.41585915192604,101.02283933482076
biological_process,signaling,53.769356440998564,44.71035110386195,101.824342735819,104.23612990363237,147.1887823059646,131.78053286990487,85.05768119235724,129.3612172242871,109.06548564065979
biological_process,cell population proliferation,97.63157231305772,76.56621837519705,175.0188558063866,195.38829310970786,245.84869550357294,206.68007924449557,146.92711908860622,211.71048835150475,164.10845943085081
biological_process,protein metabolic process,101.3881421053869,86.28904992700986,196.21529849777647,247.3827032139234,319.4756489750765,345.8712825233221,198.0833591125493,346.11061596648625,243.26805383338538
cellular_component,intracellular organelle lumen,49.2953847099083,41.09155932081509,104.16606461159331,118.76789712051217,155.83186244407037,158.29787286167382,103.25563903602355,165.07601900238583,122.30252607503807
cellular_component,mitochondrion,44.72490513213445,40.24323421079687,91.18227878442062,84.37824591677924,119.09914958402776,122.62957169223999,87.82077697498555,128.14870969606798,99.80532893724697
molecular_function,hydrolase activity,37.986956555470876,33.317145509743725,79.0168968151473,66.25870979197231,109.0215027603706,89.53337516372224,63.530473306250194,85.24916229526455,66.86238282132874
cellular_component,cytosol,109.56171534857019,96.16896855881437,235.2797645405992,308.5183224041871,379.2503872448601,432.8825903117737,243.87690412691626,438.6737460384235,319.78028320952956
biological_process,establishment of localization,55.86855758103074,44.853395300414824,98.05698800194678,87.81062363155635,142.69313650962582,113.69961758530876,85.98414190298814,111.36703036556678,90.76188874394947
biological_process,lipid metabolic process,70.25277056752593,37.73036869225081,54.1380581514862,39.15301074443864,74.2951425251053,48.5982713055828,28.206816143576113,41.98026795362671,49.91219546218091
molecular_function,transporter activity,63.64896915581401,49.57179982795357,81.04935208223587,54.67879348048468,116.69644073522156,107.35504237160744,79.75155925874665,94.95993675065745,79.69207031329917
cellular_component,vacuole,92.23880090996498,62.89912161011954,140.2435821014641,138.65822127388745,182.37010701138456,153.0052731904447,122.16497263360102,160.5783170625993,108.96776229213056
biological_process,immune system process,82.12016950009632,67.07155913341539,147.28919002579377,149.7570974495203,206.30164277021865,213.30387382648655,124.7737024637586,213.22294041763288,183.2060574658428
molecular_function,RNA binding,131.1874770402315,117.85756237755244,327.0358187133066,426.92282372640483,519.1849553393394,566.113811152732,335.33743830546774,588.252445959452,396.7768142858828
cellular_component,endoplasmic reticulum,79.13809238964853,68.38906680174026,172.74523659149892,246.15089221046395,273.6537045244838,285.38745595483186,173.38960361633553,293.23396401405824,194.3343123935995
biological_process,cell death,64.91517893466873,56.49632296275832,157.10910709531333,158.42837865893802,215.870148497104,195.52146189331606,131.28654024068183,195.63533296283833,159.04159004226324
cellular_component,synapse,195.51758083021306,164.71729324182309,421.40440968460916,574.0760570583677,703.8591388699803,778.4837304520997,447.2931169540409,801.7970485737682,528.874166436563
cellular_component,plasma membrane,44.98376852429367,37.48142948619243,112.78013806049759,115.72577159678897,146.66457051541883,129.69572907431507,95.7648434899241,132.33171249316726,98.56705632455142
cellular_component,cytoplasmic vesicle,41.92036660921458,31.121523169332747,59.86547113893513,41.003825910890264,86.4170796813201,67.57063667400782,48.86877113781404,63.839476718865534,48.979914006869414
cellular_component,cytoskeleton,58.8453195326602,49.31743597436131,135.1670669625056,115.4816763216687,181.19446469974503,152.42259558132582,105.67744840910926,146.22136890287436,118.17321916112334
biological_process,carbohydrate derivative metabolic process,33.102843975923854,28.893133184729447,70.61760038896813,55.45111459755254,85.36510466813496,82.50311903356328,67.65087951950898,94.8502292911992,82.83164098035012
molecular_function,cytoskeletal protein binding,69.8621070865024,49.041046237511246,112.47593367355296,108.63963525126938,179.0906501929847,158.23512826763059,101.47749143812977,156.65850292449053,112.62941690095617
cellular_component,Golgi apparatus,27.285858004274118,17.665658139745425,25.09874447840254,16.293891277601347,34.70227385153917,30.165266148381242,15.830655206820746,20.496574823882085,14.359416959545579
biological_process,homeostatic process,128.68749648543198,91.88209135792171,208.8099869932819,217.48831434128738,275.97546483705304,247.07659461397353,176.59257685178318,255.1369177525933,210.0113751534732
